dataset,action,recording,item,kind,reason
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC2,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC3,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC4,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC5,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC6,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC7,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC8,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC9,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC10,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC11,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC12,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC13,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC14,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC15,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,DC16,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,TRIG,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,OSAT,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,PR,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,Pleth,channel,UNKNOWN_CHANNEL_METADATA_OR_UNIT;NOT_NEURAL_CHANNEL;FLAT_EXACT
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,trial-0:welcome,segment,CONTROL_NOT_PASSAGE
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,trial-1:instructions1,segment,CONTROL_NOT_PASSAGE
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,trial-2:instructions3,segment,CONTROL_NOT_PASSAGE
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,trial-11:catalan-m01,segment,CATALAN_PLAYED_AUDIO_PROVENANCE_CONFLICT;AUDIO_TEMPLATE_DURATION
ds004703,EXCLUDE,sub-SD013_ses-01_task-PassiveListen,trial-15:catalan-f01,segment,CATALAN_PLAYED_AUDIO_PROVENANCE_CONFLICT;AUDIO_TEMPLATE_DURATION
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,EKG2,channel,NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,EKG4,channel,NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C103,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C104,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C105,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C106,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C107,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C108,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C109,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C110,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C111,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C112,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C113,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C114,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C115,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C116,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C117,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C118,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C119,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C120,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C121,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C122,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C123,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C124,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C125,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C126,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C127,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C128,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C129,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C130,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C131,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C132,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C133,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C134,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C135,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C136,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C137,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C138,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C139,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C140,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C141,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C142,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C143,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C144,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C145,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C146,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C147,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C148,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C149,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C150,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C151,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C152,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C153,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C154,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C155,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C156,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C157,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C158,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C159,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C160,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C161,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C162,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C163,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C164,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C165,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C166,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C167,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C168,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C169,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C170,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C171,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C172,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C173,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C174,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C175,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C176,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C177,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C178,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C179,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C180,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C181,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C182,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C183,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C184,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C185,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C186,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C187,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C188,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C189,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C190,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C191,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C192,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C193,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C194,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C195,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C196,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C197,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C198,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C199,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C200,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C201,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C202,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C203,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C204,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C205,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C206,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C207,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C208,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C209,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C210,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C211,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C212,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C213,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C214,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C215,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C216,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C217,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C218,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C219,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C220,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C221,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C222,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C223,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C224,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C225,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C226,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C227,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C228,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C229,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C230,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
ds004703,EXCLUDE,sub-SD015_ses-01_task-PassiveListen,C231,channel,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL
