dataset,sample_key,neural_source,audio_or_envelope,story,pairing,status,reason
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_artefact_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_artefact_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_artefact_envelope.npy,audiobook_1_artefact,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,audiobook_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,audiobook_2_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,audiobook_2_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,LARGE_TAIL_REVIEW; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,audiobook_6_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,audiobook_6_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,audiobook_5_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,audiobook_5_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,audiobook_5_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-002_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,audiobook_4,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,audiobook_5_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,audiobook_5_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,audiobook_5_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,audiobook_6_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,audiobook_6_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,audiobook_4,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,audiobook_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,audiobook_2_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-003_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,audiobook_2_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,LARGE_TAIL_REVIEW; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-004_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,audiobook_2_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-004_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,audiobook_2_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,LARGE_TAIL_REVIEW; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-004_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-004_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,audiobook_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,audiobook_6_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,audiobook_6_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_1_envelope.npy,audiobook_5_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_2_envelope.npy,audiobook_5_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_5_3_envelope.npy,audiobook_5_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,audiobook_2_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,audiobook_2_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,LARGE_TAIL_REVIEW; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-005_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_3_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_3_envelope.npy,audiobook_3,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-006_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,audiobook_4,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-006_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,audiobook_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-006_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_1_envelope.npy,audiobook_6_1,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
SparrKULee,sub-006_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_6_2_envelope.npy,audiobook_6_2,PUBLISHER_MAPPING_AND_COMMON_OVERLAP,PASS_WITH_LIMITATION,WITHIN_3S_ADVISORY; data_dict=PASS_STIMULUS_PROVENANCE; historical_generator_UNKNOWN
